state,name,lake sq km,max concentration (cells/ml),mean concentration (cells/ml),max area high bloom (sq m),mean area high bloom,max area moderate bloom,mean area moderate bloom,max area low bloom,mean area low bloom,freq high bloom (%),freq moderate bloom (%),freq low bloom (%)
MI,West Twin Lake,5.274,1737800.829,93502.92262,6900,1339.130435,4800,730.4347826,2100,266.6666667,0.536231884,0.492753623,0.347826087
MI,Lake Leelanau,22.638,1513561.248,61011.62718,27300,2684.057971,32400,4447.826087,6600,944.9275362,0.526570048,0.565217391,0.483091787
MI,Peavy Pond,9.824,776247.1166,73307.25787,10200,1257.971014,7200,1195.652174,2100,143.4782609,0.526570048,0.492753623,0.236714976
MI,Torch Lake,75.149,1348962.883,64240.71342,94200,7575.362319,171300,22785.50725,33600,4923.188406,0.52173913,0.52173913,0.458937198
MI,Elk Lake,43.28,1202264.435,53058.78317,45900,3714.492754,77700,10700,18000,2127.536232,0.507246377,0.579710145,0.526570048
MI,Bear Lake,7.43,1412537.545,66974.07579,16800,1476.811594,11700,1772.463768,3900,459.4202899,0.497584541,0.536231884,0.405797101
MI,Gun Lake,10.776,1023292.992,61756.24314,9900,1139.130435,7800,1118.84058,3000,282.6086957,0.492753623,0.512077295,0.347826087
MI,Perch Lake,4.224,1258925.412,98856.00658,7500,1643.478261,5700,682.6086957,1200,100,0.492753623,0.400966184,0.198067633
MI,Betsy Lake,5.808,1023292.992,67260.3819,10800,1750.724638,9900,1800,1800,159.4202899,0.473429952,0.512077295,0.265700483
MI,Lake Cadillac,4.54,1023292.992,112619.7136,8400,1971.014493,5400,779.7101449,2400,142.0289855,0.473429952,0.429951691,0.178743961
MI,Lake Margrethe,7.715,1023292.992,71415.74804,9300,849.2753623,6900,857.9710145,1800,221.7391304,0.463768116,0.410628019,0.338164251
MI,Crystal Lake,39.125,1348962.883,50099.05718,42000,2407.246377,85800,13960.86957,30300,4040.57971,0.449275362,0.603864734,0.560386473
MI,Caribou Lake,3.283,933254.3008,56655.483,5700,550.7246377,3900,707.2463768,1200,88.4057971,0.425120773,0.463768116,0.193236715
MI,"Gratiot, Lake",5.833,954992.586,64010.51028,14100,798.5507246,8400,672.4637681,2100,166.6666667,0.410628019,0.357487923,0.260869565
MI,Duck Lake,7.889,812830.5162,62456.51411,12300,755.0724638,7800,855.0724638,2100,126.0869565,0.410628019,0.371980676,0.202898551
MI,Green Lake,8.077,741310.2413,61402.54318,11700,826.0869565,6600,747.826087,2100,223.1884058,0.405797101,0.38647343,0.275362319
MI,Silver Lake,2.685,1412537.545,132514.8568,4500,1066.666667,4200,547.826087,1500,100,0.400966184,0.410628019,0.154589372
MI,Cass Lake,4.999,1047128.548,62597.57396,6600,501.4492754,4200,469.5652174,1200,102.8985507,0.396135266,0.376811594,0.207729469
MI,Lake ID: 120053614,11.586,1258925.412,47522.67782,9600,737.6811594,15600,1762.318841,4200,439.1304348,0.391304348,0.492753623,0.38647343
MI,White Lake,10.962,1230268.771,49775.13903,13200,1091.304348,14400,1395.652174,4500,294.2028986,0.38647343,0.405797101,0.314009662
MI,Beaver Lake,3.221,1698243.652,64389.63817,4200,507.2463768,3900,557.9710145,1800,139.1304348,0.38647343,0.425120773,0.251207729
MI,Au Train Lake,3.314,1288249.552,56859.08788,4500,575.3623188,3300,572.4637681,2100,126.0869565,0.376811594,0.425120773,0.236714976
MI,East Twin Lake,3.249,1479108.388,54918.16336,4500,498.5507246,4500,582.6086957,1500,108.6956522,0.367149758,0.434782609,0.207729469
MI,Crooked Lake,13.962,977237.221,57764.87754,9000,563.7681159,11100,1043.478261,3300,285.5072464,0.357487923,0.367149758,0.236714976
MI,Gull Lake,8.215,707945.7844,51006.63365,6300,598.5507246,10500,1027.536232,2100,213.0434783,0.357487923,0.38647343,0.260869565
MI,Lake Bellaire,7.339,1148153.621,54460.6627,10500,682.6086957,9300,857.9710145,1800,191.3043478,0.352657005,0.367149758,0.251207729
MI,Lake Macatawa,7.282,1819700.859,126866.8409,6900,1013.043478,4200,302.8985507,1200,46.37681159,0.352657005,0.222222222,0.077294686
MI,Millecoquins Lake,4.512,812830.5162,42604.39358,6600,639.1304348,6300,650.7246377,2100,89.85507246,0.342995169,0.342995169,0.140096618
MI,Glen Lake,19.593,1047128.548,40573.21346,27000,1340.57971,39300,4297.101449,12000,1252.173913,0.328502415,0.45410628,0.381642512
MI,North Manistique Lake,6.882,1000000,41467.66634,8700,508.6956522,11400,853.6231884,1800,189.8550725,0.304347826,0.304347826,0.236714976
MI,Long Lake,21.611,2089296.131,44579.45733,14100,904.3478261,27000,1676.811594,6600,394.2028986,0.299516908,0.367149758,0.270531401
MI,Walloon Lake,18.347,1380384.265,55117.28461,14700,557.9710145,15300,784.057971,2700,184.057971,0.289855072,0.280193237,0.207729469
MI,Klinger Lake,3.292,851138.0382,39021.34451,4200,255.0724638,2400,210.1449275,1500,85.50724638,0.251207729,0.231884058,0.164251208
MI,Lake Antoine,2.839,616595.0019,38846.61148,3300,269.5652174,3300,357.9710145,1800,78.26086957,0.246376812,0.299516908,0.149758454
MI,Manistee Lake,3.512,1412537.545,35553.90301,5400,346.3768116,4500,521.7391304,1500,85.50724638,0.241545894,0.29468599,0.15942029
MI,Grand Lake,23.406,1148153.621,37234.87138,8400,439.1304348,17100,786.9565217,3300,176.8115942,0.236714976,0.260869565,0.173913043
MI,Fife Lake,2.434,1258925.412,40476.87187,3300,271.0144928,3000,268.115942,1200,55.07246377,0.231884058,0.236714976,0.120772947
MI,Lake Allegan,5.566,676082.9754,34435.95357,4200,231.884058,3300,297.1014493,1500,81.15942029,0.22705314,0.265700483,0.149758454
MI,Fremont Lake,3.221,1047128.548,43567.81111,6000,239.1304348,2700,200,600,18.84057971,0.217391304,0.212560386,0.043478261
MI,Lake ID: 166766728,5.601,588843.6554,21870.94598,3000,63.76811594,4500,150.7246377,1800,43.47826087,0.111111111,0.115942029,0.06763285
MI,Turtle Lake,3.36,1318256.739,34407.89996,6000,102.8985507,6300,100,1800,18.84057971,0.101449275,0.077294686,0.028985507
"MI, WI",Lake ID: 13391511,17.833,1479108.388,89723.89504,45000,3591.304348,25500,2418.84058,4200,395.6521739,0.47826087,0.449275362,0.29468599
MN,Freeborn Lake,7.993,3388441.561,1440292.232,14700,8981.15942,7200,163.7681159,600,7.246376812,0.685990338,0.043478261,0.019323671
MN,Lake of the Woods,1232.801,3388441.561,150530.2136,5739600,1097810.145,3329700,574146.3768,1273500,155442.029,0.671497585,0.68115942,0.671497585
MN,Upper Red Lake,1148.88,2818382.931,168601.5008,5418300,2086672.464,2771400,445671.0145,756900,61562.31884,0.666666667,0.632850242,0.54589372
MN,Rainy Lake,197.246,2511886.432,62357.80534,334200,41346.37681,324000,94273.91304,70200,15020.28986,0.666666667,0.68115942,0.647342995
MN,Mille Lacs Lake,517.867,1949844.6,49658.25552,1412700,92463.76812,1574400,298823.1884,462000,70421.73913,0.642512077,0.642512077,0.628019324
MN,Loon Lake,3.157,2398832.919,669227.32,5400,3157.971014,3600,108.6956522,900,11.5942029,0.637681159,0.06763285,0.028985507
MN,Leech Lake,414.819,1513561.248,59037.54799,745500,39937.68116,834000,104201.4493,198600,27144.92754,0.632850242,0.632850242,0.632850242
MN,Vermilion Lake,157.583,1778279.41,77051.36908,237900,33205.7971,147000,34331.88406,46800,6371.014493,0.628019324,0.608695652,0.594202899
MN,Lake ID: 120052238,131.319,1698243.652,77157.27349,97800,16523.18841,69000,17357.97101,14700,2604.347826,0.628019324,0.618357488,0.589371981
MN,Aitkin Lake,29.472,2290867.653,165457.3197,39300,13546.37681,27900,3979.710145,7500,571.0144928,0.628019324,0.516908213,0.309178744
MN,Melby Lake,14.952,1819700.859,267336.3864,27300,12766.66667,15900,933.3333333,3300,218.8405797,0.628019324,0.270531401,0.178743961
MN,Lake Christina,15.927,2570395.783,528152.6246,44100,22982.6087,15600,782.6086957,5700,136.2318841,0.618357488,0.188405797,0.111111111
MN,Otter Tail Lake,56.695,2137962.09,66842.91215,165000,11539.13043,113700,17653.62319,30000,4062.318841,0.61352657,0.61352657,0.570048309
MN,Thief Lake,28.082,1380384.265,177652.0006,107100,31120.28986,68400,6481.15942,8400,1249.275362,0.61352657,0.599033816,0.555555556
MN,Flat Lake,7.43,1258925.412,232530.9256,21600,11128.98551,14100,810.1449275,3300,76.8115942,0.61352657,0.415458937,0.101449275
MN,Armstrong Slough,15.827,2754228.703,840528.6631,18300,9243.478261,12900,240.5797101,1500,23.1884058,0.61352657,0.09178744,0.028985507
MN,Sugar Lake,251.106,1380384.265,68367.38571,985200,53215.94203,555000,61413.04348,143400,16605.7971,0.608695652,0.608695652,0.584541063
MN,Pine River Reservoir,58.285,1548816.619,69517.1323,59400,7604.347826,60600,10413.04348,15900,2327.536232,0.608695652,0.594202899,0.555555556
MN,Bowstring Lake,38.887,3388441.561,170095.2023,126600,29039.13043,85200,8308.695652,18900,1731.884058,0.603864734,0.54589372,0.439613527
MN,Nett Lake,29.574,1995262.315,106175.3521,93900,19576.81159,54900,10463.76812,12000,1936.231884,0.599033816,0.574879227,0.54589372
MN,Lake ID: 22242106,20.37,3162277.66,263993.1942,48600,13556.52174,24900,2549.275362,5700,488.4057971,0.599033816,0.487922705,0.362318841
MN,Pelican Lake,33.759,1479108.388,78517.39515,83700,6334.782609,58800,8095.652174,12000,1650.724638,0.594202899,0.594202899,0.516908213
MN,Lake ID: 120052862,46.25,1621810.097,62493.04216,95700,12676.81159,63000,12236.23188,10800,2136.231884,0.589371981,0.594202899,0.555555556
MN,North Long Lake,24.545,1479108.388,79630.32976,39000,3611.594203,51000,6246.376812,13500,1608.695652,0.589371981,0.570048309,0.473429952
MN,North Arm Trout Lake,30.245,2041737.945,76697.34448,33300,3149.275362,28500,4762.318841,5700,947.826087,0.589371981,0.570048309,0.516908213
MN,Basswood Lake,49.383,1513561.248,81993.42352,24900,4166.666667,17100,3626.086957,3300,668.115942,0.589371981,0.574879227,0.483091787
MN,Minnesota Lake,7.74,2041737.945,262207.5725,20400,6908.695652,9000,734.7826087,1800,173.9130435,0.584541063,0.449275362,0.241545894
MN,Laura Lake,5.042,1230268.771,116202.2553,11400,3647.826087,6600,997.1014493,1200,147.826087,0.579710145,0.54589372,0.270531401
MN,Pelican Lake,46.612,2089296.131,84515.5803,102300,16204.34783,46200,7701.449275,9900,1734.782609,0.574879227,0.584541063,0.541062802
MN,Island Lake Reservoir,26.6,1445439.771,71264.8442,32400,5772.463768,24000,5269.565217,4200,839.1304348,0.574879227,0.589371981,0.512077295
MN,Lake Emily,9.113,3388441.561,325239.5159,19500,6724.637681,10500,1127.536232,3000,200,0.574879227,0.425120773,0.222222222
MN,Ball Club Lake,18.351,1513561.248,81991.07625,43500,5502.898551,29700,5550.724638,5700,1023.188406,0.570048309,0.574879227,0.512077295
MN,Shoal Lake,2.677,1737800.829,254852.7845,3900,1997.101449,900,34.7826087,900,21.73913043,0.570048309,0.072463768,0.053140097
MN,Buck Lake,66.051,1288249.552,62015.66277,101400,11172.46377,118500,15957.97101,18000,3640.57971,0.565217391,0.584541063,0.541062802
MN,Height of Land Lake,15.388,1380384.265,86574.26783,50100,8718.84058,27000,3688.405797,5700,657.9710145,0.565217391,0.560386473,0.420289855
MN,Lake Koronis,11.82,2454708.916,181461.7778,24300,8098.550725,17100,1256.521739,3000,210.1449275,0.565217391,0.362318841,0.202898551
MN,Gull Lake,45.397,1548816.619,61095.2556,99000,6397.101449,67200,11785.50725,15600,2330.434783,0.560386473,0.584541063,0.531400966
MN,Lake ID: 7107795,23.234,1348962.883,79812.99811,22500,4340.57971,12900,3123.188406,3300,398.5507246,0.560386473,0.555555556,0.449275362
MN,Lower Lake,28.839,1318256.739,78576.91139,47700,4407.246377,27000,3894.202899,5700,871.0144928,0.555555556,0.550724638,0.502415459
MN,Lake ID: 7100709,55.093,1380384.265,67972.06399,21600,2640.57971,21300,3244.927536,3600,655.0724638,0.555555556,0.574879227,0.497584541
MN,Deer Lake,7.385,2089296.131,89097.42253,17400,2807.246377,9300,1455.072464,2400,336.2318841,0.555555556,0.526570048,0.400966184
MN,Lake Independence,3.22,1698243.652,301256.3018,4800,2092.753623,2700,155.0724638,600,11.5942029,0.555555556,0.173913043,0.028985507
MN,Lake ID: 167120425,14.929,1412537.545,115645.8829,47100,11237.68116,25500,3362.318841,3900,362.3188406,0.550724638,0.526570048,0.352657005
MN,Wild Rice Lake Reservoir,12.439,1445439.771,118860.1677,27300,7405.797101,14100,1872.463768,3900,523.1884058,0.550724638,0.483091787,0.410628019
MN,Lake Osakis,25.585,1698243.652,166368.6911,74100,16130.43478,48000,3082.608696,7800,781.1594203,0.54589372,0.473429952,0.342995169
MN,Lake ID: 6580726,8.668,3388441.561,803515.1744,23400,8024.637681,7200,494.2028986,2700,105.7971014,0.54589372,0.260869565,0.120772947
MN,Big Rice Lake,7.937,1348962.883,87693.13341,21300,4169.565217,14700,2528.985507,2700,201.4492754,0.54589372,0.492753623,0.280193237
MN,South Heron Lake,11.004,3388441.561,1006088.474,20400,7489.855072,7500,231.884058,1200,43.47826087,0.541062802,0.154589372,0.082125604
MN,Swan Lake,10.136,1318256.739,90750.31754,17400,2057.971014,9900,1257.971014,2100,263.7681159,0.541062802,0.45410628,0.362318841
MN,Lake ID: 167204342,29.94,1659586.907,60575.24999,57000,4888.405797,34500,4678.26087,9600,1137.681159,0.536231884,0.536231884,0.487922705
MN,Portage Lake,16.667,2041737.945,114008.5342,38100,8350.724638,21600,2723.188406,9900,459.4202899,0.536231884,0.47826087,0.31884058
MN,Lake ID: 120052201,28.732,1584893.192,64670.44828,17400,2298.550725,13800,3571.014493,3600,592.7536232,0.536231884,0.536231884,0.47826087
MN,Lake ID: 7108121,12.143,1995262.315,105093.7726,8700,1546.376812,4800,734.7826087,1500,149.2753623,0.526570048,0.468599034,0.280193237
MN,Little Rock Lake,5.185,3388441.561,815797.21,8100,3547.826087,5400,127.5362319,900,18.84057971,0.526570048,0.101449275,0.043478261
MN,Green Lake,3.331,3235936.569,300689.9368,7200,2778.26087,5100,410.1449275,1500,59.42028986,0.526570048,0.236714976,0.09178744
MN,Lake ID: 4083248,16.516,1778279.41,269730.5863,20700,6226.086957,10800,868.115942,1800,108.6956522,0.52173913,0.342995169,0.144927536
MN,Lake ID: 7175900,7.212,1698243.652,77622.74914,11100,1421.73913,6900,1005.797101,2400,236.2318841,0.52173913,0.463768116,0.299516908
MN,Lake Bemidji,26.203,3311311.215,88115.33942,96000,16337.68116,53100,5842.028986,9900,1173.913043,0.516908213,0.497584541,0.439613527
MN,Puposky Lake,8.581,776247.1166,83060.59571,14400,2610.144928,8400,1223.188406,1200,127.5362319,0.516908213,0.497584541,0.246376812
MN,Split Hand Lake,5.577,3235936.569,206399.5354,14100,3673.913043,10800,1215.942029,4200,176.8115942,0.516908213,0.347826087,0.212560386
MN,Fish Lake Reservoir,12.145,1819700.859,164797.77,13200,3537.681159,8700,976.8115942,2100,169.5652174,0.516908213,0.357487923,0.207729469
MN,Seven Beaver Lake,7.323,1513561.248,82681.74197,12900,2284.057971,7800,1604.347826,1500,155.0724638,0.516908213,0.512077295,0.236714976
MN,White Bear Lake,8.205,1258925.412,89428.64784,16500,2656.521739,9600,1349.275362,2100,205.7971014,0.512077295,0.497584541,0.299516908
MN,Tenmile Lake,20.48,1479108.388,69643.28703,35700,2233.333333,25800,3439.130435,8700,1000,0.507246377,0.516908213,0.463768116
MN,Snowbank Lake,18.898,1412537.545,60194.27905,22200,2218.84058,17100,3246.376812,5400,808.6956522,0.507246377,0.550724638,0.458937198
MN,Kitchi Lake,7.848,2089296.131,160252.6055,15600,3975.362319,6600,821.7391304,2100,285.5072464,0.507246377,0.367149758,0.29468599
MN,Sullivan Lake,11.132,1905460.718,90656.09609,11100,2105.797101,8700,1452.173913,3300,289.8550725,0.507246377,0.507246377,0.371980676
MN,Lake ID: 22327155,19.01,1698243.652,64725.73759,30300,2002.898551,30600,3250.724638,6300,671.0144928,0.502415459,0.52173913,0.410628019
MN,Lake Minnetonka,17.019,1778279.41,92594.9205,21300,4255.072464,12300,1169.565217,2400,156.5217391,0.502415459,0.439613527,0.22705314
MN,Brule Lake,17.416,1023292.992,61446.35305,17400,2049.275362,11700,2536.231884,2400,340.5797101,0.502415459,0.507246377,0.381642512
MN,Buffalo Lake,6.042,2884031.503,381058.6757,16200,6369.565217,10800,462.3188406,2400,91.30434783,0.502415459,0.164251208,0.101449275
MN,French Lake,3.498,3388441.561,500941.2989,6600,2640.57971,3900,88.4057971,900,42.02898551,0.502415459,0.09178744,0.077294686
MN,Lake Minnewawa,9.375,1513561.248,117874.7335,12000,2897.101449,7500,881.1594203,3000,179.7101449,0.497584541,0.439613527,0.212560386
MN,Lake ID: 167204343,20.928,1230268.771,63729.53621,71400,9497.101449,30600,4156.521739,7200,985.5072464,0.492753623,0.507246377,0.396135266
MN,Big Pine Lake,19.094,1621810.097,140223.0657,60600,15618.84058,30300,2105.797101,5700,389.8550725,0.492753623,0.371980676,0.222222222
MN,Clearwater Lake,12.84,1621810.097,96903.90048,22500,2305.797101,10800,1184.057971,2400,256.5217391,0.492753623,0.492753623,0.314009662
MN,Forest Lake,9.152,1621810.097,171007.858,16200,4192.753623,9000,920.2898551,2100,166.6666667,0.492753623,0.396135266,0.212560386
MN,Boy Lake,14.739,851138.0382,68340.64595,19200,1814.492754,12900,1497.101449,3300,281.1594203,0.487922705,0.492753623,0.328502415
MN,Lost Lake,2.953,1698243.652,139221.5841,6300,1452.173913,2100,208.6956522,1500,102.8985507,0.487922705,0.251207729,0.188405797
MN,Lake ID: 7108425,6.406,616595.0019,62625.32663,6000,971.0144928,4500,817.3913043,1500,92.75362319,0.487922705,0.458937198,0.173913043
MN,Swan Lake,24.368,1905460.718,96484.52984,33000,3710.144928,12000,1879.710145,3600,375.3623188,0.483091787,0.420289855,0.323671498
MN,Pool 2,23.498,1047128.548,86862.41859,28800,3275.362319,19500,1655.072464,7500,260.8695652,0.483091787,0.429951691,0.265700483
MN,Lake Washington,9.811,1513561.248,82496.00512,27900,4856.521739,18300,2075.362319,4800,317.3913043,0.483091787,0.483091787,0.304347826
MN,Tetonka Lake,5.321,3311311.215,304285.9727,6900,2236.231884,4200,294.2028986,900,56.52173913,0.483091787,0.270531401,0.101449275
MN,Lake Lillian,4.218,3311311.215,341087.7832,9900,3388.405797,7500,528.9855072,2400,131.884058,0.47826087,0.236714976,0.169082126
MN,Lake Waconia,12.331,1737800.829,109670.101,34500,5573.913043,21900,2426.086957,5100,328.9855072,0.473429952,0.439613527,0.29468599
MN,Lake Edward,10.474,1445439.771,65793.7391,31500,1408.695652,16800,2043.478261,5700,424.6376812,0.473429952,0.468599034,0.309178744
MN,Upper Rice Lake,6.322,977237.221,78943.60418,18000,2485.507246,9600,1468.115942,3300,121.7391304,0.473429952,0.444444444,0.149758454
MN,Portage Lake,6.07,2238721.139,136917.8199,12900,3224.637681,6000,673.9130435,1500,81.15942029,0.473429952,0.362318841,0.144927536
MN,Greenwood Lake,8.26,1122018.454,57457.79434,8400,860.8695652,6300,940.5797101,1500,188.4057971,0.473429952,0.458937198,0.309178744
MN,Moose Lake,3.758,741310.2413,63046.94877,7800,1172.463768,5400,1204.347826,1200,152.173913,0.473429952,0.507246377,0.265700483
MN,Lake ID: 14618604,2.829,3162277.66,637776.0827,4500,1776.811594,1200,37.68115942,600,14.49275362,0.473429952,0.077294686,0.033816425
MN,Mud Lake,9.532,1778279.41,122628.4017,24900,6689.855072,13800,1262.318841,3900,162.3188406,0.468599034,0.342995169,0.178743961
MN,Cannon Lake,6.05,3388441.561,393177.0689,11100,2933.333333,3900,320.2898551,1200,72.46376812,0.468599034,0.256038647,0.1352657
MN,Pelican Lake,9.387,3388441.561,484102.9832,8100,2782.608696,3900,192.7536232,900,31.88405797,0.468599034,0.144927536,0.072463768
MN,Lake ID: 167201447,26.788,1445439.771,132404.8528,54000,8336.231884,27300,2394.202899,3300,320.2898551,0.463768116,0.434782609,0.280193237
MN,West Battle Lake,22.17,2454708.916,47849.7158,33900,2018.84058,48000,5871.014493,18900,1694.202899,0.463768116,0.531400966,0.45410628
MN,Grand Lake,6.518,1000000,70386.73543,10800,1024.637681,4200,679.7101449,2700,260.8695652,0.463768116,0.468599034,0.314009662
MN,Tamarac Lake,8.078,1318256.739,94034.32971,8100,1028.985507,4500,398.5507246,1800,86.95652174,0.463768116,0.342995169,0.15942029
MN,Lake ID: 4821587,23.997,1174897.555,58715.45973,50100,3198.550725,33600,3950.724638,8100,685.5072464,0.458937198,0.487922705,0.381642512
MN,Lake Plantagenet,10.145,1096478.196,103214.0111,27000,5149.275362,14100,1650.724638,2100,200,0.458937198,0.396135266,0.236714976
